2024-04-10 14:02:57 configure liblzma5:amd64 5.4.1-0.2 <none>
2024-04-10 14:02:57 status unpacked liblzma5:amd64 5.4.1-0.2
2024-04-10 14:02:57 status half-configured liblzma5:amd64 5.4.1-0.2
2024-04-10 14:02:57 status installed liblzma5:amd64 5.4.1-0.2
2024-04-10 14:02:57 configure libgpg-error0:amd64 1.47-2 <none>
2024-04-10 14:02:57 status unpacked libgpg-error0:amd64 1.47-2
2024-04-10 14:02:57 status half-configured libgpg-error0:amd64 1.47-2
2024-04-10 14:02:57 status installed libgpg-error0:amd64 1.47-2
2024-04-10 14:02:57 configure liblz4-1:amd64 1.9.4-1 <none>
2024-04-10 14:02:57 status unpacked liblz4-1:amd64 1.9.4-1
2024-04-10 14:02:57 status half-configured liblz4-1:amd64 1.9.4-1
2024-04-10 14:02:57 status installed liblz4-1:amd64 1.9.4-1
2024-04-10 14:02:57 configure libc-bin:amd64 2.38-1ubuntu6 <none>
2024-04-10 14:02:57 status unpacked libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:57 status half-configured libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:57 status installed libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:57 configure ncurses-bin:amd64 6.4+20230625-2 <none>
2024-04-10 14:02:57 status unpacked ncurses-bin:amd64 6.4+20230625-2
2024-04-10 14:02:57 status half-configured ncurses-bin:amd64 6.4+20230625-2
2024-04-10 14:02:57 status installed ncurses-bin:amd64 6.4+20230625-2
2024-04-10 14:02:57 configure libacl1:amd64 2.3.1-3 <none>
2024-04-10 14:02:57 status triggers-pending libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:57 status unpacked libacl1:amd64 2.3.1-3
2024-04-10 14:02:57 status half-configured libacl1:amd64 2.3.1-3
2024-04-10 14:02:57 status installed libacl1:amd64 2.3.1-3
2024-04-10 14:02:57 configure libsmartcols1:amd64 2.39.1-4ubuntu2 <none>
2024-04-10 14:02:57 status unpacked libsmartcols1:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:57 status half-configured libsmartcols1:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:57 status installed libsmartcols1:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:57 configure libgcrypt20:amd64 1.10.2-3ubuntu1 <none>
2024-04-10 14:02:57 status unpacked libgcrypt20:amd64 1.10.2-3ubuntu1
2024-04-10 14:02:57 status half-configured libgcrypt20:amd64 1.10.2-3ubuntu1
2024-04-10 14:02:57 status installed libgcrypt20:amd64 1.10.2-3ubuntu1
2024-04-10 14:02:57 configure zlib1g:amd64 1:1.2.13.dfsg-1ubuntu5 <none>
2024-04-10 14:02:57 status unpacked zlib1g:amd64 1:1.2.13.dfsg-1ubuntu5
2024-04-10 14:02:57 status half-configured zlib1g:amd64 1:1.2.13.dfsg-1ubuntu5
2024-04-10 14:02:57 status installed zlib1g:amd64 1:1.2.13.dfsg-1ubuntu5
2024-04-10 14:02:57 configure libcrypt1:amd64 1:4.4.36-2 <none>
2024-04-10 14:02:57 status unpacked libcrypt1:amd64 1:4.4.36-2
2024-04-10 14:02:57 status half-configured libcrypt1:amd64 1:4.4.36-2
2024-04-10 14:02:57 status installed libcrypt1:amd64 1:4.4.36-2
2024-04-10 14:02:57 configure libcom-err2:amd64 1.47.0-2ubuntu1 <none>
2024-04-10 14:02:57 status unpacked libcom-err2:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status half-configured libcom-err2:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status installed libcom-err2:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 configure diffutils:amd64 1:3.8-4 <none>
2024-04-10 14:02:57 status unpacked diffutils:amd64 1:3.8-4
2024-04-10 14:02:57 status half-configured diffutils:amd64 1:3.8-4
2024-04-10 14:02:57 status installed diffutils:amd64 1:3.8-4
2024-04-10 14:02:57 configure libcap2:amd64 1:2.66-4ubuntu1 <none>
2024-04-10 14:02:57 status unpacked libcap2:amd64 1:2.66-4ubuntu1
2024-04-10 14:02:57 status half-configured libcap2:amd64 1:2.66-4ubuntu1
2024-04-10 14:02:57 status installed libcap2:amd64 1:2.66-4ubuntu1
2024-04-10 14:02:57 configure hostname:amd64 3.23+nmu1ubuntu1 <none>
2024-04-10 14:02:57 status unpacked hostname:amd64 3.23+nmu1ubuntu1
2024-04-10 14:02:57 status half-configured hostname:amd64 3.23+nmu1ubuntu1
2024-04-10 14:02:57 status installed hostname:amd64 3.23+nmu1ubuntu1
2024-04-10 14:02:57 configure libcap-ng0:amd64 0.8.3-1build2 <none>
2024-04-10 14:02:57 status unpacked libcap-ng0:amd64 0.8.3-1build2
2024-04-10 14:02:57 status half-configured libcap-ng0:amd64 0.8.3-1build2
2024-04-10 14:02:57 status installed libcap-ng0:amd64 0.8.3-1build2
2024-04-10 14:02:57 configure libext2fs2:amd64 1.47.0-2ubuntu1 <none>
2024-04-10 14:02:57 status unpacked libext2fs2:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status half-configured libext2fs2:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status installed libext2fs2:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 configure libgmp10:amd64 2:6.3.0+dfsg-2ubuntu4 <none>
2024-04-10 14:02:57 status unpacked libgmp10:amd64 2:6.3.0+dfsg-2ubuntu4
2024-04-10 14:02:57 status half-configured libgmp10:amd64 2:6.3.0+dfsg-2ubuntu4
2024-04-10 14:02:57 status installed libgmp10:amd64 2:6.3.0+dfsg-2ubuntu4
2024-04-10 14:02:57 configure libaudit1:amd64 1:3.1.1-1 <none>
2024-04-10 14:02:57 status unpacked libaudit1:amd64 1:3.1.1-1
2024-04-10 14:02:57 status half-configured libaudit1:amd64 1:3.1.1-1
2024-04-10 14:02:57 status installed libaudit1:amd64 1:3.1.1-1
2024-04-10 14:02:57 configure libuuid1:amd64 2.39.1-4ubuntu2 <none>
2024-04-10 14:02:57 status unpacked libuuid1:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:57 status half-configured libuuid1:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:57 status installed libuuid1:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:57 configure libss2:amd64 1.47.0-2ubuntu1 <none>
2024-04-10 14:02:57 status unpacked libss2:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status half-configured libss2:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status installed libss2:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 configure libsepol2:amd64 3.5-1 <none>
2024-04-10 14:02:57 status unpacked libsepol2:amd64 3.5-1
2024-04-10 14:02:57 status half-configured libsepol2:amd64 3.5-1
2024-04-10 14:02:57 status installed libsepol2:amd64 3.5-1
2024-04-10 14:02:57 configure libpcre2-8-0:amd64 10.42-4 <none>
2024-04-10 14:02:57 status unpacked libpcre2-8-0:amd64 10.42-4
2024-04-10 14:02:57 status half-configured libpcre2-8-0:amd64 10.42-4
2024-04-10 14:02:57 status installed libpcre2-8-0:amd64 10.42-4
2024-04-10 14:02:57 configure libncursesw6:amd64 6.4+20230625-2 <none>
2024-04-10 14:02:57 status unpacked libncursesw6:amd64 6.4+20230625-2
2024-04-10 14:02:57 status half-configured libncursesw6:amd64 6.4+20230625-2
2024-04-10 14:02:57 status installed libncursesw6:amd64 6.4+20230625-2
2024-04-10 14:02:57 configure logsave:amd64 1.47.0-2ubuntu1 <none>
2024-04-10 14:02:57 status unpacked logsave:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status half-configured logsave:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status installed logsave:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 configure libudev1:amd64 253.5-1ubuntu6 <none>
2024-04-10 14:02:57 status unpacked libudev1:amd64 253.5-1ubuntu6
2024-04-10 14:02:57 status half-configured libudev1:amd64 253.5-1ubuntu6
2024-04-10 14:02:57 status installed libudev1:amd64 253.5-1ubuntu6
2024-04-10 14:02:57 configure base-files:amd64 13ubuntu2 <none>
2024-04-10 14:02:57 status unpacked base-files:amd64 13ubuntu2
2024-04-10 14:02:57 status half-configured base-files:amd64 13ubuntu2
2024-04-10 14:02:57 status installed base-files:amd64 13ubuntu2
2024-04-10 14:02:57 configure bash:amd64 5.2.15-2ubuntu1 <none>
2024-04-10 14:02:57 status unpacked bash:amd64 5.2.15-2ubuntu1
2024-04-10 14:02:57 status half-configured bash:amd64 5.2.15-2ubuntu1
2024-04-10 14:02:57 status installed bash:amd64 5.2.15-2ubuntu1
2024-04-10 14:02:57 configure grep:amd64 3.11-2 <none>
2024-04-10 14:02:57 status unpacked grep:amd64 3.11-2
2024-04-10 14:02:57 status half-configured grep:amd64 3.11-2
2024-04-10 14:02:57 status installed grep:amd64 3.11-2
2024-04-10 14:02:57 configure e2fsprogs:amd64 1.47.0-2ubuntu1 <none>
2024-04-10 14:02:57 status unpacked e2fsprogs:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status half-configured e2fsprogs:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 status installed e2fsprogs:amd64 1.47.0-2ubuntu1
2024-04-10 14:02:57 configure libsystemd0:amd64 253.5-1ubuntu6 <none>
2024-04-10 14:02:57 status unpacked libsystemd0:amd64 253.5-1ubuntu6
2024-04-10 14:02:57 status half-configured libsystemd0:amd64 253.5-1ubuntu6
2024-04-10 14:02:57 status installed libsystemd0:amd64 253.5-1ubuntu6
2024-04-10 14:02:57 configure libselinux1:amd64 3.5-1 <none>
2024-04-10 14:02:57 status unpacked libselinux1:amd64 3.5-1
2024-04-10 14:02:57 status half-configured libselinux1:amd64 3.5-1
2024-04-10 14:02:57 status installed libselinux1:amd64 3.5-1
2024-04-10 14:02:57 configure libpam0g:amd64 1.5.2-6ubuntu1 <none>
2024-04-10 14:02:57 status unpacked libpam0g:amd64 1.5.2-6ubuntu1
2024-04-10 14:02:57 status half-configured libpam0g:amd64 1.5.2-6ubuntu1
2024-04-10 14:02:57 status installed libpam0g:amd64 1.5.2-6ubuntu1
2024-04-10 14:02:57 configure sed:amd64 4.9-1 <none>
2024-04-10 14:02:57 status unpacked sed:amd64 4.9-1
2024-04-10 14:02:57 status half-configured sed:amd64 4.9-1
2024-04-10 14:02:57 status installed sed:amd64 4.9-1
2024-04-10 14:02:57 configure libproc2-0:amd64 2:4.0.3-1ubuntu1 <none>
2024-04-10 14:02:57 status unpacked libproc2-0:amd64 2:4.0.3-1ubuntu1
2024-04-10 14:02:57 status half-configured libproc2-0:amd64 2:4.0.3-1ubuntu1
2024-04-10 14:02:57 status installed libproc2-0:amd64 2:4.0.3-1ubuntu1
2024-04-10 14:02:57 configure findutils:amd64 4.9.0-5 <none>
2024-04-10 14:02:57 status unpacked findutils:amd64 4.9.0-5
2024-04-10 14:02:57 status half-configured findutils:amd64 4.9.0-5
2024-04-10 14:02:57 status installed findutils:amd64 4.9.0-5
2024-04-10 14:02:57 configure libmount1:amd64 2.39.1-4ubuntu2 <none>
2024-04-10 14:02:57 status unpacked libmount1:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:57 status half-configured libmount1:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:57 status installed libmount1:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:57 configure procps:amd64 2:4.0.3-1ubuntu1 <none>
2024-04-10 14:02:57 status unpacked procps:amd64 2:4.0.3-1ubuntu1
2024-04-10 14:02:58 status half-configured procps:amd64 2:4.0.3-1ubuntu1
2024-04-10 14:02:58 status installed procps:amd64 2:4.0.3-1ubuntu1
2024-04-10 14:02:58 configure libsemanage2:amd64 3.5-1 <none>
2024-04-10 14:02:58 status unpacked libsemanage2:amd64 3.5-1
2024-04-10 14:02:58 status half-configured libsemanage2:amd64 3.5-1
2024-04-10 14:02:58 status installed libsemanage2:amd64 3.5-1
2024-04-10 14:02:58 configure base-passwd:amd64 3.6.1 <none>
2024-04-10 14:02:58 status unpacked base-passwd:amd64 3.6.1
2024-04-10 14:02:58 status half-configured base-passwd:amd64 3.6.1
2024-04-10 14:02:58 status installed base-passwd:amd64 3.6.1
2024-04-10 14:02:58 configure bsdutils:amd64 1:2.39.1-4ubuntu2 <none>
2024-04-10 14:02:58 status unpacked bsdutils:amd64 1:2.39.1-4ubuntu2
2024-04-10 14:02:58 status half-configured bsdutils:amd64 1:2.39.1-4ubuntu2
2024-04-10 14:02:58 status installed bsdutils:amd64 1:2.39.1-4ubuntu2
2024-04-10 14:02:58 configure tar:amd64 1.34+dfsg-1.2ubuntu1 <none>
2024-04-10 14:02:58 status unpacked tar:amd64 1.34+dfsg-1.2ubuntu1
2024-04-10 14:02:58 status half-configured tar:amd64 1.34+dfsg-1.2ubuntu1
2024-04-10 14:02:58 status installed tar:amd64 1.34+dfsg-1.2ubuntu1
2024-04-10 14:02:58 configure libpam-modules-bin:amd64 1.5.2-6ubuntu1 <none>
2024-04-10 14:02:58 status unpacked libpam-modules-bin:amd64 1.5.2-6ubuntu1
2024-04-10 14:02:58 status half-configured libpam-modules-bin:amd64 1.5.2-6ubuntu1
2024-04-10 14:02:58 status installed libpam-modules-bin:amd64 1.5.2-6ubuntu1
2024-04-10 14:02:58 configure coreutils:amd64 9.1-1ubuntu2 <none>
2024-04-10 14:02:58 status unpacked coreutils:amd64 9.1-1ubuntu2
2024-04-10 14:02:58 status half-configured coreutils:amd64 9.1-1ubuntu2
2024-04-10 14:02:58 status installed coreutils:amd64 9.1-1ubuntu2
2024-04-10 14:02:58 configure util-linux:amd64 2.39.1-4ubuntu2 <none>
2024-04-10 14:02:58 status unpacked util-linux:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:58 status half-configured util-linux:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:58 status installed util-linux:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:58 configure dpkg:amd64 1.22.0ubuntu1 <none>
2024-04-10 14:02:58 status unpacked dpkg:amd64 1.22.0ubuntu1
2024-04-10 14:02:58 status half-configured dpkg:amd64 1.22.0ubuntu1
2024-04-10 14:02:58 status installed dpkg:amd64 1.22.0ubuntu1
2024-04-10 14:02:58 configure mount:amd64 2.39.1-4ubuntu2 <none>
2024-04-10 14:02:58 status unpacked mount:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:58 status half-configured mount:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:58 status installed mount:amd64 2.39.1-4ubuntu2
2024-04-10 14:02:58 configure dash:amd64 0.5.12-6ubuntu1 <none>
2024-04-10 14:02:58 status unpacked dash:amd64 0.5.12-6ubuntu1
2024-04-10 14:02:58 status half-configured dash:amd64 0.5.12-6ubuntu1
2024-04-10 14:02:58 status installed dash:amd64 0.5.12-6ubuntu1
2024-04-10 14:02:58 configure libpam-modules:amd64 1.5.2-6ubuntu1 <none>
2024-04-10 14:02:58 status unpacked libpam-modules:amd64 1.5.2-6ubuntu1
2024-04-10 14:02:58 status half-configured libpam-modules:amd64 1.5.2-6ubuntu1
2024-04-10 14:02:58 status installed libpam-modules:amd64 1.5.2-6ubuntu1
2024-04-10 14:02:58 configure perl-base:amd64 5.36.0-9ubuntu1 <none>
2024-04-10 14:02:58 status unpacked perl-base:amd64 5.36.0-9ubuntu1
2024-04-10 14:02:58 status half-configured perl-base:amd64 5.36.0-9ubuntu1
2024-04-10 14:02:58 status installed perl-base:amd64 5.36.0-9ubuntu1
2024-04-10 14:02:58 configure gzip:amd64 1.12-1ubuntu1 <none>
2024-04-10 14:02:58 status unpacked gzip:amd64 1.12-1ubuntu1
2024-04-10 14:02:58 status half-configured gzip:amd64 1.12-1ubuntu1
2024-04-10 14:02:58 status installed gzip:amd64 1.12-1ubuntu1
2024-04-10 14:02:58 configure usrmerge:all 35ubuntu1 <none>
2024-04-10 14:02:58 status unpacked usrmerge:all 35ubuntu1
2024-04-10 14:02:58 status half-configured usrmerge:all 35ubuntu1
2024-04-10 14:02:58 status installed usrmerge:all 35ubuntu1
2024-04-10 14:02:58 configure passwd:amd64 1:4.13+dfsg1-1ubuntu1 <none>
2024-04-10 14:02:58 status unpacked passwd:amd64 1:4.13+dfsg1-1ubuntu1
2024-04-10 14:02:58 status half-configured passwd:amd64 1:4.13+dfsg1-1ubuntu1
2024-04-10 14:02:58 status installed passwd:amd64 1:4.13+dfsg1-1ubuntu1
2024-04-10 14:02:58 configure libpam-runtime:all 1.5.2-6ubuntu1 <none>
2024-04-10 14:02:58 status unpacked libpam-runtime:all 1.5.2-6ubuntu1
2024-04-10 14:02:58 status half-configured libpam-runtime:all 1.5.2-6ubuntu1
2024-04-10 14:02:58 status installed libpam-runtime:all 1.5.2-6ubuntu1
2024-04-10 14:02:58 configure login:amd64 1:4.13+dfsg1-1ubuntu1 <none>
2024-04-10 14:02:58 status unpacked login:amd64 1:4.13+dfsg1-1ubuntu1
2024-04-10 14:02:58 status half-configured login:amd64 1:4.13+dfsg1-1ubuntu1
2024-04-10 14:02:58 status installed login:amd64 1:4.13+dfsg1-1ubuntu1
2024-04-10 14:02:58 trigproc libc-bin:amd64 2.38-1ubuntu6 <none>
2024-04-10 14:02:58 status half-configured libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:58 status installed libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:58 startup archives unpack
2024-04-10 14:02:58 install apt:amd64 <none> 2.7.3
2024-04-10 14:02:58 status triggers-pending libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:58 status half-installed apt:amd64 2.7.3
2024-04-10 14:02:58 status unpacked apt:amd64 2.7.3
2024-04-10 14:02:58 install gpgv:amd64 <none> 2.2.40-1.1ubuntu1
2024-04-10 14:02:58 status half-installed gpgv:amd64 2.2.40-1.1ubuntu1
2024-04-10 14:02:58 status unpacked gpgv:amd64 2.2.40-1.1ubuntu1
2024-04-10 14:02:58 install libapt-pkg6.0:amd64 <none> 2.7.3
2024-04-10 14:02:58 status half-installed libapt-pkg6.0:amd64 2.7.3
2024-04-10 14:02:58 status unpacked libapt-pkg6.0:amd64 2.7.3
2024-04-10 14:02:59 install libffi8:amd64 <none> 3.4.4-1
2024-04-10 14:02:59 status half-installed libffi8:amd64 3.4.4-1
2024-04-10 14:02:59 status unpacked libffi8:amd64 3.4.4-1
2024-04-10 14:02:59 install libgnutls30:amd64 <none> 3.8.1-4ubuntu1
2024-04-10 14:02:59 status half-installed libgnutls30:amd64 3.8.1-4ubuntu1
2024-04-10 14:02:59 status unpacked libgnutls30:amd64 3.8.1-4ubuntu1
2024-04-10 14:02:59 install libhogweed6:amd64 <none> 3.9.1-2
2024-04-10 14:02:59 status half-installed libhogweed6:amd64 3.9.1-2
2024-04-10 14:02:59 status unpacked libhogweed6:amd64 3.9.1-2
2024-04-10 14:02:59 install libidn2-0:amd64 <none> 2.3.4-1
2024-04-10 14:02:59 status half-installed libidn2-0:amd64 2.3.4-1
2024-04-10 14:02:59 status unpacked libidn2-0:amd64 2.3.4-1
2024-04-10 14:02:59 install libnettle8:amd64 <none> 3.9.1-2
2024-04-10 14:02:59 status half-installed libnettle8:amd64 3.9.1-2
2024-04-10 14:02:59 status unpacked libnettle8:amd64 3.9.1-2
2024-04-10 14:02:59 install libp11-kit0:amd64 <none> 0.25.0-4ubuntu1
2024-04-10 14:02:59 status half-installed libp11-kit0:amd64 0.25.0-4ubuntu1
2024-04-10 14:02:59 status unpacked libp11-kit0:amd64 0.25.0-4ubuntu1
2024-04-10 14:02:59 install libseccomp2:amd64 <none> 2.5.4-1ubuntu3
2024-04-10 14:02:59 status half-installed libseccomp2:amd64 2.5.4-1ubuntu3
2024-04-10 14:02:59 status unpacked libseccomp2:amd64 2.5.4-1ubuntu3
2024-04-10 14:02:59 install libstdc++6:amd64 <none> 13.2.0-4ubuntu3
2024-04-10 14:02:59 status half-installed libstdc++6:amd64 13.2.0-4ubuntu3
2024-04-10 14:02:59 status unpacked libstdc++6:amd64 13.2.0-4ubuntu3
2024-04-10 14:02:59 install libtasn1-6:amd64 <none> 4.19.0-3
2024-04-10 14:02:59 status half-installed libtasn1-6:amd64 4.19.0-3
2024-04-10 14:02:59 status unpacked libtasn1-6:amd64 4.19.0-3
2024-04-10 14:02:59 install libunistring2:amd64 <none> 1.0-2
2024-04-10 14:02:59 status half-installed libunistring2:amd64 1.0-2
2024-04-10 14:02:59 status unpacked libunistring2:amd64 1.0-2
2024-04-10 14:02:59 install libxxhash0:amd64 <none> 0.8.1-1
2024-04-10 14:02:59 status half-installed libxxhash0:amd64 0.8.1-1
2024-04-10 14:02:59 status unpacked libxxhash0:amd64 0.8.1-1
2024-04-10 14:02:59 install ubuntu-keyring:all <none> 2021.03.26
2024-04-10 14:02:59 status half-installed ubuntu-keyring:all 2021.03.26
2024-04-10 14:02:59 status unpacked ubuntu-keyring:all 2021.03.26
2024-04-10 14:02:59 trigproc libc-bin:amd64 2.38-1ubuntu6 <none>
2024-04-10 14:02:59 status half-configured libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:59 status installed libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:59 startup packages configure
2024-04-10 14:02:59 configure libunistring2:amd64 1.0-2 <none>
2024-04-10 14:02:59 status triggers-pending libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:59 status unpacked libunistring2:amd64 1.0-2
2024-04-10 14:02:59 status half-configured libunistring2:amd64 1.0-2
2024-04-10 14:02:59 status installed libunistring2:amd64 1.0-2
2024-04-10 14:02:59 configure libidn2-0:amd64 2.3.4-1 <none>
2024-04-10 14:02:59 status unpacked libidn2-0:amd64 2.3.4-1
2024-04-10 14:02:59 status half-configured libidn2-0:amd64 2.3.4-1
2024-04-10 14:02:59 status installed libidn2-0:amd64 2.3.4-1
2024-04-10 14:02:59 configure ubuntu-keyring:all 2021.03.26 <none>
2024-04-10 14:02:59 status unpacked ubuntu-keyring:all 2021.03.26
2024-04-10 14:02:59 status half-configured ubuntu-keyring:all 2021.03.26
2024-04-10 14:02:59 status installed ubuntu-keyring:all 2021.03.26
2024-04-10 14:02:59 configure libseccomp2:amd64 2.5.4-1ubuntu3 <none>
2024-04-10 14:02:59 status unpacked libseccomp2:amd64 2.5.4-1ubuntu3
2024-04-10 14:02:59 status half-configured libseccomp2:amd64 2.5.4-1ubuntu3
2024-04-10 14:02:59 status installed libseccomp2:amd64 2.5.4-1ubuntu3
2024-04-10 14:02:59 configure libnettle8:amd64 3.9.1-2 <none>
2024-04-10 14:02:59 status unpacked libnettle8:amd64 3.9.1-2
2024-04-10 14:02:59 status half-configured libnettle8:amd64 3.9.1-2
2024-04-10 14:02:59 status installed libnettle8:amd64 3.9.1-2
2024-04-10 14:02:59 configure libffi8:amd64 3.4.4-1 <none>
2024-04-10 14:02:59 status unpacked libffi8:amd64 3.4.4-1
2024-04-10 14:02:59 status half-configured libffi8:amd64 3.4.4-1
2024-04-10 14:02:59 status installed libffi8:amd64 3.4.4-1
2024-04-10 14:02:59 configure gpgv:amd64 2.2.40-1.1ubuntu1 <none>
2024-04-10 14:02:59 status unpacked gpgv:amd64 2.2.40-1.1ubuntu1
2024-04-10 14:02:59 status half-configured gpgv:amd64 2.2.40-1.1ubuntu1
2024-04-10 14:02:59 status installed gpgv:amd64 2.2.40-1.1ubuntu1
2024-04-10 14:02:59 configure libxxhash0:amd64 0.8.1-1 <none>
2024-04-10 14:02:59 status unpacked libxxhash0:amd64 0.8.1-1
2024-04-10 14:02:59 status half-configured libxxhash0:amd64 0.8.1-1
2024-04-10 14:02:59 status installed libxxhash0:amd64 0.8.1-1
2024-04-10 14:02:59 configure libtasn1-6:amd64 4.19.0-3 <none>
2024-04-10 14:02:59 status unpacked libtasn1-6:amd64 4.19.0-3
2024-04-10 14:02:59 status half-configured libtasn1-6:amd64 4.19.0-3
2024-04-10 14:02:59 status installed libtasn1-6:amd64 4.19.0-3
2024-04-10 14:02:59 configure libstdc++6:amd64 13.2.0-4ubuntu3 <none>
2024-04-10 14:02:59 status unpacked libstdc++6:amd64 13.2.0-4ubuntu3
2024-04-10 14:02:59 status half-configured libstdc++6:amd64 13.2.0-4ubuntu3
2024-04-10 14:02:59 status installed libstdc++6:amd64 13.2.0-4ubuntu3
2024-04-10 14:02:59 configure libhogweed6:amd64 3.9.1-2 <none>
2024-04-10 14:02:59 status unpacked libhogweed6:amd64 3.9.1-2
2024-04-10 14:02:59 status half-configured libhogweed6:amd64 3.9.1-2
2024-04-10 14:02:59 status installed libhogweed6:amd64 3.9.1-2
2024-04-10 14:02:59 configure libapt-pkg6.0:amd64 2.7.3 <none>
2024-04-10 14:02:59 status unpacked libapt-pkg6.0:amd64 2.7.3
2024-04-10 14:02:59 status half-configured libapt-pkg6.0:amd64 2.7.3
2024-04-10 14:02:59 status installed libapt-pkg6.0:amd64 2.7.3
2024-04-10 14:02:59 configure libp11-kit0:amd64 0.25.0-4ubuntu1 <none>
2024-04-10 14:02:59 status unpacked libp11-kit0:amd64 0.25.0-4ubuntu1
2024-04-10 14:02:59 status half-configured libp11-kit0:amd64 0.25.0-4ubuntu1
2024-04-10 14:02:59 status installed libp11-kit0:amd64 0.25.0-4ubuntu1
2024-04-10 14:02:59 configure libgnutls30:amd64 3.8.1-4ubuntu1 <none>
2024-04-10 14:02:59 status unpacked libgnutls30:amd64 3.8.1-4ubuntu1
2024-04-10 14:02:59 status half-configured libgnutls30:amd64 3.8.1-4ubuntu1
2024-04-10 14:02:59 status installed libgnutls30:amd64 3.8.1-4ubuntu1
2024-04-10 14:02:59 configure apt:amd64 2.7.3 <none>
2024-04-10 14:02:59 status unpacked apt:amd64 2.7.3
2024-04-10 14:02:59 status half-configured apt:amd64 2.7.3
2024-04-10 14:02:59 status installed apt:amd64 2.7.3
2024-04-10 14:02:59 trigproc libc-bin:amd64 2.38-1ubuntu6 <none>
2024-04-10 14:02:59 status half-configured libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:02:59 status installed libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:03:01 startup archives unpack
2024-04-10 14:03:01 upgrade apt:amd64 2.7.3 2.7.3
2024-04-10 14:03:01 status triggers-pending libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:03:01 status half-configured apt:amd64 2.7.3
2024-04-10 14:03:01 status unpacked apt:amd64 2.7.3
2024-04-10 14:03:01 status half-installed apt:amd64 2.7.3
2024-04-10 14:03:01 status unpacked apt:amd64 2.7.3
2024-04-10 14:03:01 startup packages configure
2024-04-10 14:03:01 configure apt:amd64 2.7.3 <none>
2024-04-10 14:03:01 status unpacked apt:amd64 2.7.3
2024-04-10 14:03:01 status half-configured apt:amd64 2.7.3
2024-04-10 14:03:02 status installed apt:amd64 2.7.3
2024-04-10 14:03:02 startup packages configure
2024-04-10 14:03:02 trigproc libc-bin:amd64 2.38-1ubuntu6 <none>
2024-04-10 14:03:02 status half-configured libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:03:02 status installed libc-bin:amd64 2.38-1ubuntu6
2024-04-10 14:03:03 startup archives unpack
2024-04-10 14:03:03 upgrade base-files:amd64 13ubuntu2 13ubuntu2
2024-04-10 14:03:03 status half-configured base-files:amd64 13ubuntu2
2024-04-10 14:03:03 status unpacked base-files:amd64 13ubuntu2
2024-04-10 14:03:03 status half-installed base-files:amd64 13ubuntu2
2024-04-10 14:03:03 status unpacked base-files:amd64 13ubuntu2
2024-04-10 14:03:03 startup packages configure
2024-04-10 14:03:03 configure base-files:amd64 13ubuntu2 <none>
2024-04-10 14:03:03 status unpacked base-files:amd64 13ubuntu2
2024-04-10 14:03:04 status half-configured base-files:amd64 13ubuntu2
2024-04-10 14:03:04 status installed base-files:amd64 13ubuntu2
2024-04-10 14:03:04 startup packages configure
2024-04-10 14:03:05 startup archives unpack
